VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
1084, 361,  0.47128, -6.04901E-06,  0.84874, -0.48545,  6.23088E-06, -0.87426,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.94591
1085, 362,  0.50805,  6.32573E-06,  0.84794,  0.51396,  6.39936E-06,  0.85781,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.95091
1086, 362,  0.50805,  6.32573E-06,  0.84794,  0.51396,  6.39936E-06,  0.85781,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.95091
1087, 364,  0.5356,  6.32281E-06,  0.83077,  0.54185,  6.39668E-06,  0.84047,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.95591
1088, 363,  0.49892, -6.05193E-06,  0.83275, -0.51394,  6.23417E-06, -0.85783,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.95091
1089, 365,  0.52597, -6.05436E-06,  0.81588, -0.54183,  6.23696E-06, -0.84049,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.95591
1090, 363,  0.49892, -6.05193E-06,  0.83275, -0.51394,  6.23417E-06, -0.85783,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.95091
1091, 364,  0.5356,  6.32281E-06,  0.83077,  0.54185,  6.39668E-06,  0.84047,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.95591
1092, 364,  0.5356,  6.32281E-06,  0.83077,  0.54185,  6.39668E-06,  0.84047,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.95591
1093, 366,  0.56253,  6.31989E-06,  0.81272,  0.56913,  6.39399E-06,  0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.96089
1094, 365,  0.52597, -6.05436E-06,  0.81588, -0.54183,  6.23696E-06, -0.84049,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.95591
1095, 367,  0.55242, -6.05729E-06,  0.79816, -0.56911,  6.24023E-06, -0.82226,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.96089
1096, 365,  0.52597, -6.05436E-06,  0.81588, -0.54183,  6.23696E-06, -0.84049,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.95591
1097, 366,  0.56253,  6.31989E-06,  0.81272,  0.56913,  6.39399E-06,  0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.96089
1098, 366,  0.56253,  6.31989E-06,  0.81272,  0.56913,  6.39399E-06,  0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.96089
1099, 368,  0.57826, -6.06021E-06,  0.7796, -0.59574,  6.24347E-06, -0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.96587
1100, 367,  0.55242, -6.05729E-06,  0.79816, -0.56911,  6.24023E-06, -0.82226,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.96089
1101, 368,  0.57826, -6.06021E-06,  0.7796, -0.59574,  6.24347E-06, -0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.96587
1102, 366,  0.56253,  6.31989E-06,  0.81272,  0.56913,  6.39399E-06,  0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.96089
1103, 369,  0.58883,  6.31648E-06,  0.79383,  0.59576,  6.39077E-06,  0.80316,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.96587
1104, 369,  0.58883,  6.31648E-06,  0.79383,  0.59576,  6.39077E-06,  0.80316,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.96587
1105, 370,  0.61448,  6.31355E-06,  0.77411,  0.62173,  6.38801E-06,  0.78323,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.97085
1106, 368,  0.57826, -6.06021E-06,  0.7796, -0.59574,  6.24347E-06, -0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.96587
1107, 371,  0.60345, -6.06362E-06,  0.76023, -0.62171,  6.24718E-06, -0.78324,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.97085
1108, 368,  0.57826, -6.06021E-06,  0.7796, -0.59574,  6.24347E-06, -0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.96587
1109, 370,  0.61448,  6.31355E-06,  0.77411,  0.62173,  6.38801E-06,  0.78323,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.97085
1110, 370,  0.61448,  6.31355E-06,  0.77411,  0.62173,  6.38801E-06,  0.78323,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.97085
1111, 372,  0.63946,  6.31014E-06,  0.75357,  0.64701,  6.38471E-06,  0.76248,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.97582
1112, 371,  0.60345, -6.06362E-06,  0.76023, -0.62171,  6.24718E-06, -0.78324,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.97085
1113, 373,  0.62798, -6.06703E-06,  0.74006, -0.64701,  6.25085E-06, -0.76249,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.97582
1114, 371,  0.60345, -6.06362E-06,  0.76023, -0.62171,  6.24718E-06, -0.78324,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.97085
1115, 372,  0.63946,  6.31014E-06,  0.75357,  0.64701,  6.38471E-06,  0.76248,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.97582
1116, 372,  0.63946,  6.31014E-06,  0.75357,  0.64701,  6.38471E-06,  0.76248,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.97582
1117, 374,  0.66374,  6.30673E-06,  0.73225,  0.6716,  6.38137E-06,  0.74092,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.98078
1118, 373,  0.62798, -6.06703E-06,  0.74006, -0.64701,  6.25085E-06, -0.76249,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.97582
1119, 375,  0.65183, -6.07044E-06,  0.71912, -0.67159,  6.25447E-06, -0.74092,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.98078
1120, 373,  0.62798, -6.06703E-06,  0.74006, -0.64701,  6.25085E-06, -0.76249,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.97582
1121, 374,  0.66374,  6.30673E-06,  0.73225,  0.6716,  6.38137E-06,  0.74092,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.98078
1122, 374,  0.66374,  6.30673E-06,  0.73225,  0.6716,  6.38137E-06,  0.74092,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.98078
1123, 376,  0.68732,  6.30283E-06,  0.71016,  0.69546,  6.37748E-06,  0.71857,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.98573
1124, 375,  0.65183, -6.07044E-06,  0.71912, -0.67159,  6.25447E-06, -0.74092,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.98078
1125, 377,  0.67499, -6.07385E-06,  0.69742, -0.69545,  6.25804E-06, -0.71857,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.98573
1126, 375,  0.65183, -6.07044E-06,  0.71912, -0.67159,  6.25447E-06, -0.74092,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.98078
1127, 376,  0.68732,  6.30283E-06,  0.71016,  0.69546,  6.37748E-06,  0.71857,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.98573
