VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
951, 298,  3.56296,  1.43683E-07, -1.49433,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73642,  0.07451
952, 302,  3.46522,  1.39742E-07, -1.62971,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.75702,  0.08618
953, 301,  1.78148,  7.18416E-08, -0.74716,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6227,  0.28726
954, 299,  1.78148,  7.18416E-08,  0.74716,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.39527,  0.28726
955, 303,  1.73261,  6.98709E-08,  0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.38497,  0.29309
956, 300,  3.46522,  1.39742E-07,  1.6297,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.26096,  0.08618
957, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
958, 303,  1.73261,  6.98709E-08,  0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.38497,  0.29309
959, 299,  1.78148,  7.18416E-08,  0.74716,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.39527,  0.28726
960, 304,  3.35914,  1.35464E-07,  1.76116,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.24095,  0.09885
961, 300,  3.46522,  1.39742E-07,  1.6297,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.26096,  0.08618
962, 303,  1.73261,  6.98709E-08,  0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.38497,  0.29309
963, 305,  1.73261,  6.98709E-08, -0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.633,  0.29309
964, 301,  1.78148,  7.18416E-08, -0.74716,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6227,  0.28726
965, 302,  3.46522,  1.39742E-07, -1.62971,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.75702,  0.08618
966, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
967, 301,  1.78148,  7.18416E-08, -0.74716,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6227,  0.28726
968, 305,  1.73261,  6.98709E-08, -0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.633,  0.29309
969, 302,  3.46522,  1.39742E-07, -1.62971,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.75702,  0.08618
970, 306,  3.35914,  1.35464E-07, -1.76116,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.77703,  0.09885
971, 305,  1.73261,  6.98709E-08, -0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.633,  0.29309
972, 303,  1.73261,  6.98709E-08,  0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.38497,  0.29309
973, 307,  1.67957,  6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.29943
974, 304,  3.35914,  1.35464E-07,  1.76116,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.24095,  0.09885
975, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
976, 307,  1.67957,  6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.29943
977, 303,  1.73261,  6.98709E-08,  0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.38497,  0.29309
978, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
979, 305,  1.73261,  6.98709E-08, -0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.633,  0.29309
980, 308,  1.67957,  6.77318E-08, -0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64301,  0.29943
981, 305,  1.73261,  6.98709E-08, -0.81485,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.633,  0.29309
982, 306,  3.35914,  1.35464E-07, -1.76116,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.77703,  0.09885
983, 308,  1.67957,  6.77318E-08, -0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64301,  0.29943
984, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
985, 309,  1.62248,  6.54296E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.30624
986, 307,  1.67957,  6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.29943
987, 310,  3.24496,  1.30859E-07,  1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.22159,  0.11249
988, 304,  3.35914,  1.35464E-07,  1.76116,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.24095,  0.09885
989, 307,  1.67957,  6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.29943
990, 307,  1.67957,  6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.29943
991, 309,  1.62248,  6.54296E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.30624
992, 310,  3.24496,  1.30859E-07,  1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.22159,  0.11249
993, 306,  3.35914,  1.35464E-07, -1.76116,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.77703,  0.09885
994, 311,  3.24496,  1.30859E-07, -1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.79639,  0.11249
995, 308,  1.67957,  6.77318E-08, -0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64301,  0.29943
996, 312,  3.12296,  1.25939E-07,  2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.20292,  0.12706
997, 310,  3.24496,  1.30859E-07,  1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.22159,  0.11249
998, 309,  1.62248,  6.54296E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.30624
999, 311,  3.24496,  1.30859E-07, -1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.79639,  0.11249
1000, 313,  1.62248,  6.54296E-08, -0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.30624
1001, 308,  1.67957,  6.77318E-08, -0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64301,  0.29943
1002, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1003, 308,  1.67957,  6.77318E-08, -0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64301,  0.29943
1004, 313,  1.62248,  6.54296E-08, -0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.30624
1005, 311,  3.24496,  1.30859E-07, -1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.79639,  0.11249
1006, 314,  3.12296,  1.25939E-07, -2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81506,  0.12706
1007, 313,  1.62248,  6.54296E-08, -0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.30624
1008, 309,  1.62248,  6.54296E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.30624
1009, 315,  1.56148,  6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.31353
1010, 312,  3.12296,  1.25939E-07,  2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.20292,  0.12706
1011, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1012, 315,  1.56148,  6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.31353
1013, 309,  1.62248,  6.54296E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.30624
1014, 316,  2.99344,  1.20716E-07,  2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.18499,  0.14252
1015, 312,  3.12296,  1.25939E-07,  2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.20292,  0.12706
1016, 315,  1.56148,  6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.31353
1017, 314,  3.12296,  1.25939E-07, -2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81506,  0.12706
1018, 317,  1.56148,  6.29697E-08, -1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.31353
1019, 313,  1.62248,  6.54296E-08, -0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.30624
1020, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1021, 313,  1.62248,  6.54296E-08, -0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.30624
1022, 317,  1.56148,  6.29697E-08, -1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.31353
1023, 314,  3.12296,  1.25939E-07, -2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81506,  0.12706
1024, 318,  2.99344,  1.20716E-07, -2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.83299,  0.14252
1025, 317,  1.56148,  6.29697E-08, -1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.31353
1026, 315,  1.56148,  6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.31353
1027, 319,  1.49672,  6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.32126
1028, 316,  2.99344,  1.20716E-07,  2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.18499,  0.14252
1029, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1030, 319,  1.49672,  6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.32126
1031, 315,  1.56148,  6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.31353
1032, 320,  2.85671,  1.15202E-07,  2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.16784,  0.15885
1033, 316,  2.99344,  1.20716E-07,  2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.18499,  0.14252
1034, 319,  1.49672,  6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.32126
1035, 318,  2.99344,  1.20716E-07, -2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.83299,  0.14252
1036, 321,  1.49672,  6.03581E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.32126
1037, 317,  1.56148,  6.29697E-08, -1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.31353
1038, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1039, 317,  1.56148,  6.29697E-08, -1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.31353
1040, 321,  1.49672,  6.03581E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.32126
1041, 318,  2.99344,  1.20716E-07, -2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.83299,  0.14252
1042, 322,  2.85671,  1.15202E-07, -2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.85014,  0.15885
1043, 321,  1.49672,  6.03581E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.32126
1044, 319,  1.49672,  6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.32126
1045, 323,  1.42836,  5.76012E-08,  1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.32943
1046, 320,  2.85671,  1.15202E-07,  2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.16784,  0.15885
1047, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1048, 323,  1.42836,  5.76012E-08,  1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.32943
1049, 319,  1.49672,  6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.32126
1050, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1051, 321,  1.49672,  6.03581E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.32126
1052, 324,  1.42836,  5.76012E-08, -1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.32943
1053, 322,  2.85671,  1.15202E-07, -2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.85014,  0.15885
1054, 324,  1.42836,  5.76012E-08, -1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.32943
1055, 321,  1.49672,  6.03581E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.32126
1056, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1057, 325,  1.35655,  5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.338
1058, 323,  1.42836,  5.76012E-08,  1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.32943
1059, 326,  2.7131,  1.09411E-07,  2.34881,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.15151,  0.176
1060, 320,  2.85671,  1.15202E-07,  2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.16784,  0.15885
1061, 323,  1.42836,  5.76012E-08,  1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.32943
1062, 323,  1.42836,  5.76012E-08,  1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.32943
1063, 325,  1.35655,  5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.338
1064, 326,  2.7131,  1.09411E-07,  2.34881,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.15151,  0.176
1065, 322,  2.85671,  1.15202E-07, -2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.85014,  0.15885
1066, 327,  2.7131,  1.09411E-07, -2.34881,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86646,  0.176
1067, 324,  1.42836,  5.76012E-08, -1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.32943
1068, 328,  2.56295,  1.03356E-07,  2.45044,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.13604,  0.19393
1069, 326,  2.7131,  1.09411E-07,  2.34881,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.15151,  0.176
1070, 325,  1.35655,  5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.338
1071, 327,  2.7131,  1.09411E-07, -2.34881,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86646,  0.176
1072, 329,  1.35655,  5.47054E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.338
1073, 324,  1.42836,  5.76012E-08, -1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.32943
1074, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1075, 324,  1.42836,  5.76012E-08, -1.12076,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.32943
1076, 329,  1.35655,  5.47054E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.338
1077, 327,  2.7131,  1.09411E-07, -2.34881,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86646,  0.176
1078, 330,  2.56295,  1.03356E-07, -2.45044,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.88193,  0.19393
1079, 329,  1.35655,  5.47054E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.338
1080, 325,  1.35655,  5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.338
1081, 331,  1.28147,  5.16779E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.34697
1082, 328,  2.56295,  1.03356E-07,  2.45044,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.13604,  0.19393
1083, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1084, 331,  1.28147,  5.16779E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.34697
1085, 325,  1.35655,  5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.338
1086, 332,  2.40663,  9.70517E-08,  2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.12147,  0.2126
1087, 328,  2.56295,  1.03356E-07,  2.45044,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.13604,  0.19393
1088, 331,  1.28147,  5.16779E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.34697
1089, 330,  2.56295,  1.03356E-07, -2.45044,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.88193,  0.19393
1090, 333,  1.28147,  5.16779E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.34697
1091, 329,  1.35655,  5.47054E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.338
1092, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1093, 329,  1.35655,  5.47054E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.338
1094, 333,  1.28147,  5.16779E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.34697
1095, 330,  2.56295,  1.03356E-07, -2.45044,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.88193,  0.19393
1096, 334,  2.40663,  9.70518E-08, -2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8965,  0.2126
1097, 333,  1.28147,  5.16779E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.34697
1098, 331,  1.28147,  5.16779E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.34697
1099, 335,  1.20331,  4.85259E-08,  1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.3563
1100, 332,  2.40663,  9.70517E-08,  2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.12147,  0.2126
1101, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1102, 335,  1.20331,  4.85259E-08,  1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.3563
1103, 331,  1.28147,  5.16779E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.34697
1104, 336,  2.2445,  9.05139E-08,  2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.10784,  0.23196
1105, 332,  2.40663,  9.70517E-08,  2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.12147,  0.2126
1106, 335,  1.20331,  4.85259E-08,  1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.3563
1107, 334,  2.40663,  9.70518E-08, -2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8965,  0.2126
1108, 337,  1.20331,  4.85259E-08, -1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.3563
1109, 333,  1.28147,  5.16779E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.34697
1110, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1111, 333,  1.28147,  5.16779E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.34697
1112, 337,  1.20331,  4.85259E-08, -1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.3563
1113, 334,  2.40663,  9.70518E-08, -2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8965,  0.2126
1114, 338,  2.24451,  9.05140E-08, -2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.91014,  0.23196
1115, 337,  1.20331,  4.85259E-08, -1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.3563
1116, 335,  1.20331,  4.85259E-08,  1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.3563
1117, 339,  1.12225,  4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.36598
1118, 336,  2.2445,  9.05139E-08,  2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.10784,  0.23196
1119, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1120, 339,  1.12225,  4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.36598
1121, 335,  1.20331,  4.85259E-08,  1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.3563
1122, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1123, 337,  1.20331,  4.85259E-08, -1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.3563
1124, 340,  1.12225,  4.52570E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.36598
1125, 338,  2.24451,  9.05140E-08, -2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.91014,  0.23196
1126, 340,  1.12225,  4.52570E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.36598
1127, 337,  1.20331,  4.85259E-08, -1.27308,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.3563
1128, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1129, 341,  1.03849,  4.18790E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.37598
1130, 339,  1.12225,  4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.36598
1131, 342,  2.07698,  8.37580E-08,  2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.09517,  0.25197
1132, 336,  2.2445,  9.05139E-08,  2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.10784,  0.23196
1133, 339,  1.12225,  4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.36598
1134, 339,  1.12225,  4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.36598
1135, 341,  1.03849,  4.18790E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.37598
1136, 342,  2.07698,  8.37580E-08,  2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.09517,  0.25197
1137, 338,  2.24451,  9.05140E-08, -2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.91014,  0.23196
1138, 343,  2.07698,  8.37581E-08, -2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.9228,  0.25197
1139, 340,  1.12225,  4.52570E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.36598
