VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
686, 153, -0.48367,  1.97821, -0.1933,  0.9873,  0.00615, -0.15845,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.43872,  0.00004,  0.43872,  0.00004,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
687, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
688, 152, -0.4843,  1.87884, -0.20459,  0.98389,  0.01431, -0.17725,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.43872,  0.21338,  0.43872,  0.21338,  0.43872,  0.99847,  0.00153,  0.00,  0.00, 6, 7, 0, 0
689, 153, -0.48367,  1.97821, -0.1933,  0.9873,  0.00615, -0.15845,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.43872,  0.00004,  0.43872,  0.00004,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
690, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
691, 153, -0.48367,  1.97821, -0.1933,  0.9873,  0.00615, -0.15845,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.43872,  0.00004,  0.43872,  0.00004,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
692, 155, -0.45175,  1.91891, -0.12006,  0.89355,  0.03885, -0.44702,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.3772,  0.00005,  0.3772,  0.00005,  0.3772,  0.96594,  0.03406,  0.00,  0.00, 6, 7, 0, 0
693, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
694, 155, -0.45175,  1.91891, -0.12006,  0.89355,  0.03885, -0.44702,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.3772,  0.00005,  0.3772,  0.00005,  0.3772,  0.96594,  0.03406,  0.00,  0.00, 6, 7, 0, 0
695, 156, -0.41439,  1.85682, -0.07733,  0.71875,  0.05966, -0.69238,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.32007,  0.00005,  0.32007,  0.00005,  0.32007,  0.79809,  0.20191,  0.00,  0.00, 6, 7, 0, 0
696, 146, -0.48713,  1.90853, -0.27605,  0.99463,  0.02832,  0.09863,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.49854,  0.21338,  0.49854,  0.21338,  0.49854,  0.99754,  0.00246,  0.00,  0.00, 6, 4, 0, 0
697, 157, -0.48466,  1.77994, -0.21948,  0.98926, -0.10419, -0.10461,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.43872,  0.4812,  0.43872,  0.4812,  0.43872,  0.99811,  0.00189,  0.00,  0.00, 6, 7, 0, 0
698, 149, -0.47929,  1.80863, -0.29198,  0.98438, -0.03668,  0.172,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.49854,  0.4812,  0.49854,  0.4812,  0.49854,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
699, 146, -0.48713,  1.90853, -0.27605,  0.99463,  0.02832,  0.09863,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.49854,  0.21338,  0.49854,  0.21338,  0.49854,  0.99754,  0.00246,  0.00,  0.00, 6, 4, 0, 0
700, 152, -0.4843,  1.87884, -0.20459,  0.98389,  0.01431, -0.17725,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.43872,  0.21338,  0.43872,  0.21338,  0.43872,  0.99847,  0.00153,  0.00,  0.00, 6, 7, 0, 0
701, 157, -0.48466,  1.77994, -0.21948,  0.98926, -0.10419, -0.10461,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.43872,  0.4812,  0.43872,  0.4812,  0.43872,  0.99811,  0.00189,  0.00,  0.00, 6, 7, 0, 0
702, 150, -0.50937,  1.68334, -0.22718,  0.96484, -0.2627, -0.01741,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.43872,  0.74121,  0.43872,  0.74121,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
703, 149, -0.47929,  1.80863, -0.29198,  0.98438, -0.03668,  0.172,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.49854,  0.4812,  0.49854,  0.4812,  0.49854,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
704, 157, -0.48466,  1.77994, -0.21948,  0.98926, -0.10419, -0.10461,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.43872,  0.4812,  0.43872,  0.4812,  0.43872,  0.99811,  0.00189,  0.00,  0.00, 6, 7, 0, 0
705, 157, -0.48466,  1.77994, -0.21948,  0.98926, -0.10419, -0.10461,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.43872,  0.4812,  0.43872,  0.4812,  0.43872,  0.99811,  0.00189,  0.00,  0.00, 6, 7, 0, 0
706, 152, -0.4843,  1.87884, -0.20459,  0.98389,  0.01431, -0.17725,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.43872,  0.21338,  0.43872,  0.21338,  0.43872,  0.99847,  0.00153,  0.00,  0.00, 6, 7, 0, 0
707, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
708, 151, -0.53337,  1.58698, -0.2391,  0.95898, -0.28076,  0.03943,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.43872,  1.00,  0.43872,  1.00,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
709, 150, -0.50937,  1.68334, -0.22718,  0.96484, -0.2627, -0.01741,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.43872,  0.74121,  0.43872,  0.74121,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
710, 158, -0.50453,  1.6537, -0.15242,  0.87793, -0.34741, -0.32935,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.3772,  0.74121,  0.3772,  0.74121,  0.3772,  0.98228,  0.01772,  0.00,  0.00, 6, 7, 0, 0
711, 151, -0.53337,  1.58698, -0.2391,  0.95898, -0.28076,  0.03943,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.43872,  1.00,  0.43872,  1.00,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
712, 158, -0.50453,  1.6537, -0.15242,  0.87793, -0.34741, -0.32935,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.3772,  0.74121,  0.3772,  0.74121,  0.3772,  0.98228,  0.01772,  0.00,  0.00, 6, 7, 0, 0
713, 159, -0.53752,  1.56789, -0.14972,  0.89795, -0.34888, -0.2688,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.3772,  1.00,  0.3772,  1.00,  0.3772,  0.99596,  0.00404,  0.00,  0.00, 6, 7, 0, 0
714, 160, -0.46953,  1.73875, -0.15201,  0.87061, -0.19983, -0.44971,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.3772,  0.4812,  0.3772,  0.4812,  0.3772,  0.94664,  0.05336,  0.00,  0.00, 6, 7, 0, 0
715, 150, -0.50937,  1.68334, -0.22718,  0.96484, -0.2627, -0.01741,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.43872,  0.74121,  0.43872,  0.74121,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
716, 157, -0.48466,  1.77994, -0.21948,  0.98926, -0.10419, -0.10461,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.43872,  0.4812,  0.43872,  0.4812,  0.43872,  0.99811,  0.00189,  0.00,  0.00, 6, 7, 0, 0
717, 160, -0.46953,  1.73875, -0.15201,  0.87061, -0.19983, -0.44971,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.3772,  0.4812,  0.3772,  0.4812,  0.3772,  0.94664,  0.05336,  0.00,  0.00, 6, 7, 0, 0
718, 158, -0.50453,  1.6537, -0.15242,  0.87793, -0.34741, -0.32935,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.3772,  0.74121,  0.3772,  0.74121,  0.3772,  0.98228,  0.01772,  0.00,  0.00, 6, 7, 0, 0
719, 150, -0.50937,  1.68334, -0.22718,  0.96484, -0.2627, -0.01741,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.43872,  0.74121,  0.43872,  0.74121,  0.43872,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
720, 157, -0.48466,  1.77994, -0.21948,  0.98926, -0.10419, -0.10461,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.43872,  0.4812,  0.43872,  0.4812,  0.43872,  0.99811,  0.00189,  0.00,  0.00, 6, 7, 0, 0
721, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
722, 160, -0.46953,  1.73875, -0.15201,  0.87061, -0.19983, -0.44971,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.3772,  0.4812,  0.3772,  0.4812,  0.3772,  0.94664,  0.05336,  0.00,  0.00, 6, 7, 0, 0
723, 159, -0.53752,  1.56789, -0.14972,  0.89795, -0.34888, -0.2688,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.3772,  1.00,  0.3772,  1.00,  0.3772,  0.99596,  0.00404,  0.00,  0.00, 6, 7, 0, 0
724, 158, -0.50453,  1.6537, -0.15242,  0.87793, -0.34741, -0.32935,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.3772,  0.74121,  0.3772,  0.74121,  0.3772,  0.98228,  0.01772,  0.00,  0.00, 6, 7, 0, 0
725, 161, -0.48182,  1.62283, -0.0853,  0.71191, -0.44165, -0.54639,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.31836,  0.74121,  0.31836,  0.74121,  0.31836,  0.80481,  0.19519,  0.00,  0.00, 6, 7, 0, 0
726, 161, -0.48182,  1.62283, -0.0853,  0.71191, -0.44165, -0.54639,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.31836,  0.74121,  0.31836,  0.74121,  0.31836,  0.80481,  0.19519,  0.00,  0.00, 6, 7, 0, 0
727, 158, -0.50453,  1.6537, -0.15242,  0.87793, -0.34741, -0.32935,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.3772,  0.74121,  0.3772,  0.74121,  0.3772,  0.98228,  0.01772,  0.00,  0.00, 6, 7, 0, 0
728, 160, -0.46953,  1.73875, -0.15201,  0.87061, -0.19983, -0.44971,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.3772,  0.4812,  0.3772,  0.4812,  0.3772,  0.94664,  0.05336,  0.00,  0.00, 6, 7, 0, 0
729, 159, -0.53752,  1.56789, -0.14972,  0.89795, -0.34888, -0.2688,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.3772,  1.00,  0.3772,  1.00,  0.3772,  0.99596,  0.00404,  0.00,  0.00, 6, 7, 0, 0
730, 161, -0.48182,  1.62283, -0.0853,  0.71191, -0.44165, -0.54639,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.31836,  0.74121,  0.31836,  0.74121,  0.31836,  0.80481,  0.19519,  0.00,  0.00, 6, 7, 0, 0
731, 162, -0.51965,  1.54847, -0.0828,  0.77197, -0.42163, -0.47534,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31787,  1.00,  0.31787,  1.00,  0.31787,  0.8491,  0.1509,  0.00,  0.00, 6, 7, 0, 0
732, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
733, 156, -0.41439,  1.85682, -0.07733,  0.71875,  0.05966, -0.69238,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.32007,  0.00005,  0.32007,  0.00005,  0.32007,  0.79809,  0.20191,  0.00,  0.00, 6, 7, 0, 0
734, 163, -0.41718,  1.77461, -0.09149,  0.6543, -0.05081, -0.75439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.31982,  0.21338,  0.31982,  0.21338,  0.31982,  0.77281,  0.22719,  0.00,  0.00, 6, 7, 0, 0
735, 163, -0.41718,  1.77461, -0.09149,  0.6543, -0.05081, -0.75439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.31982,  0.21338,  0.31982,  0.21338,  0.31982,  0.77281,  0.22719,  0.00,  0.00, 6, 7, 0, 0
736, 156, -0.41439,  1.85682, -0.07733,  0.71875,  0.05966, -0.69238,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.32007,  0.00005,  0.32007,  0.00005,  0.32007,  0.79809,  0.20191,  0.00,  0.00, 6, 7, 0, 0
737, 164, -0.34656,  1.78768, -0.05119,  0.41895, -0.04367, -0.90723,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.26465,  0.00005,  0.26465,  0.00005,  0.26465,  0.57778,  0.42222,  0.00,  0.00, 6, 7, 0, 0
738, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
739, 165, -0.44082,  1.69471, -0.09621,  0.65576, -0.3208, -0.68311,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.31909,  0.4812,  0.31909,  0.4812,  0.31909,  0.76866,  0.23134,  0.00,  0.00, 6, 7, 0, 0
740, 160, -0.46953,  1.73875, -0.15201,  0.87061, -0.19983, -0.44971,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.3772,  0.4812,  0.3772,  0.4812,  0.3772,  0.94664,  0.05336,  0.00,  0.00, 6, 7, 0, 0
741, 161, -0.48182,  1.62283, -0.0853,  0.71191, -0.44165, -0.54639,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.31836,  0.74121,  0.31836,  0.74121,  0.31836,  0.80481,  0.19519,  0.00,  0.00, 6, 7, 0, 0
742, 160, -0.46953,  1.73875, -0.15201,  0.87061, -0.19983, -0.44971,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.3772,  0.4812,  0.3772,  0.4812,  0.3772,  0.94664,  0.05336,  0.00,  0.00, 6, 7, 0, 0
743, 165, -0.44082,  1.69471, -0.09621,  0.65576, -0.3208, -0.68311,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.31909,  0.4812,  0.31909,  0.4812,  0.31909,  0.76866,  0.23134,  0.00,  0.00, 6, 7, 0, 0
744, 154, -0.45779,  1.82885, -0.1377,  0.87939,  0.00822, -0.47583,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.3772,  0.21338,  0.3772,  0.21338,  0.3772,  0.95277,  0.04723,  0.00,  0.00, 6, 7, 0, 0
745, 163, -0.41718,  1.77461, -0.09149,  0.6543, -0.05081, -0.75439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.31982,  0.21338,  0.31982,  0.21338,  0.31982,  0.77281,  0.22719,  0.00,  0.00, 6, 7, 0, 0
746, 165, -0.44082,  1.69471, -0.09621,  0.65576, -0.3208, -0.68311,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.31909,  0.4812,  0.31909,  0.4812,  0.31909,  0.76866,  0.23134,  0.00,  0.00, 6, 7, 0, 0
747, 162, -0.51965,  1.54847, -0.0828,  0.77197, -0.42163, -0.47534,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31787,  1.00,  0.31787,  1.00,  0.31787,  0.8491,  0.1509,  0.00,  0.00, 6, 7, 0, 0
748, 161, -0.48182,  1.62283, -0.0853,  0.71191, -0.44165, -0.54639,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.31836,  0.74121,  0.31836,  0.74121,  0.31836,  0.80481,  0.19519,  0.00,  0.00, 6, 7, 0, 0
749, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
750, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
751, 161, -0.48182,  1.62283, -0.0853,  0.71191, -0.44165, -0.54639,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.31836,  0.74121,  0.31836,  0.74121,  0.31836,  0.80481,  0.19519,  0.00,  0.00, 6, 7, 0, 0
752, 165, -0.44082,  1.69471, -0.09621,  0.65576, -0.3208, -0.68311,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.31909,  0.4812,  0.31909,  0.4812,  0.31909,  0.76866,  0.23134,  0.00,  0.00, 6, 7, 0, 0
753, 162, -0.51965,  1.54847, -0.0828,  0.77197, -0.42163, -0.47534,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31787,  1.00,  0.31787,  1.00,  0.31787,  0.8491,  0.1509,  0.00,  0.00, 6, 7, 0, 0
754, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
755, 167, -0.48265,  1.53685, -0.01463,  0.61133, -0.49438, -0.61768,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26465,  1.00,  0.26465,  1.00,  0.26465,  0.60119,  0.39881,  0.00,  0.00, 6, 7, 0, 0
756, 163, -0.41718,  1.77461, -0.09149,  0.6543, -0.05081, -0.75439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.31982,  0.21338,  0.31982,  0.21338,  0.31982,  0.77281,  0.22719,  0.00,  0.00, 6, 7, 0, 0
757, 168, -0.40382,  1.65477, -0.04794,  0.44336, -0.44922, -0.77588,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.26465,  0.4812,  0.26465,  0.4812,  0.26465,  0.55152,  0.44848,  0.00,  0.00, 6, 7, 0, 0
758, 165, -0.44082,  1.69471, -0.09621,  0.65576, -0.3208, -0.68311,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.31909,  0.4812,  0.31909,  0.4812,  0.31909,  0.76866,  0.23134,  0.00,  0.00, 6, 7, 0, 0
759, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
760, 165, -0.44082,  1.69471, -0.09621,  0.65576, -0.3208, -0.68311,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.31909,  0.4812,  0.31909,  0.4812,  0.31909,  0.76866,  0.23134,  0.00,  0.00, 6, 7, 0, 0
761, 168, -0.40382,  1.65477, -0.04794,  0.44336, -0.44922, -0.77588,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.26465,  0.4812,  0.26465,  0.4812,  0.26465,  0.55152,  0.44848,  0.00,  0.00, 6, 7, 0, 0
762, 163, -0.41718,  1.77461, -0.09149,  0.6543, -0.05081, -0.75439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.31982,  0.21338,  0.31982,  0.21338,  0.31982,  0.77281,  0.22719,  0.00,  0.00, 6, 7, 0, 0
763, 164, -0.34656,  1.78768, -0.05119,  0.41895, -0.04367, -0.90723,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.26465,  0.00005,  0.26465,  0.00005,  0.26465,  0.57778,  0.42222,  0.00,  0.00, 6, 7, 0, 0
764, 169, -0.36853,  1.7182, -0.05605,  0.41504, -0.20728, -0.88574,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.26465,  0.21338,  0.26465,  0.21338,  0.26465,  0.5275,  0.4725,  0.00,  0.00, 6, 7, 0, 0
765, 163, -0.41718,  1.77461, -0.09149,  0.6543, -0.05081, -0.75439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.31982,  0.21338,  0.31982,  0.21338,  0.31982,  0.77281,  0.22719,  0.00,  0.00, 6, 7, 0, 0
766, 169, -0.36853,  1.7182, -0.05605,  0.41504, -0.20728, -0.88574,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.26465,  0.21338,  0.26465,  0.21338,  0.26465,  0.5275,  0.4725,  0.00,  0.00, 6, 7, 0, 0
767, 168, -0.40382,  1.65477, -0.04794,  0.44336, -0.44922, -0.77588,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.26465,  0.4812,  0.26465,  0.4812,  0.26465,  0.55152,  0.44848,  0.00,  0.00, 6, 7, 0, 0
768, 167, -0.48265,  1.53685, -0.01463,  0.61133, -0.49438, -0.61768,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26465,  1.00,  0.26465,  1.00,  0.26465,  0.60119,  0.39881,  0.00,  0.00, 6, 7, 0, 0
769, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
770, 170, -0.39833,  1.57379,  0.01952,  0.33618, -0.58203, -0.74072,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.21277,  0.74121,  0.21277,  0.74121,  0.21277,  0.70251,  0.29749,  0.00,  0.00, 7, 6, 0, 0
771, 167, -0.48265,  1.53685, -0.01463,  0.61133, -0.49438, -0.61768,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26465,  1.00,  0.26465,  1.00,  0.26465,  0.60119,  0.39881,  0.00,  0.00, 6, 7, 0, 0
772, 170, -0.39833,  1.57379,  0.01952,  0.33618, -0.58203, -0.74072,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.21277,  0.74121,  0.21277,  0.74121,  0.21277,  0.70251,  0.29749,  0.00,  0.00, 7, 6, 0, 0
773, 171, -0.43643,  1.52138,  0.03845,  0.41309, -0.55518, -0.72168,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21277,  1.00,  0.21277,  1.00,  0.21277,  0.71153,  0.28847,  0.00,  0.00, 7, 6, 0, 0
774, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
775, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
776, 168, -0.40382,  1.65477, -0.04794,  0.44336, -0.44922, -0.77588,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.26465,  0.4812,  0.26465,  0.4812,  0.26465,  0.55152,  0.44848,  0.00,  0.00, 6, 7, 0, 0
777, 169, -0.36853,  1.7182, -0.05605,  0.41504, -0.20728, -0.88574,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.26465,  0.21338,  0.26465,  0.21338,  0.26465,  0.5275,  0.4725,  0.00,  0.00, 6, 7, 0, 0
778, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
779, 168, -0.40382,  1.65477, -0.04794,  0.44336, -0.44922, -0.77588,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.26465,  0.4812,  0.26465,  0.4812,  0.26465,  0.55152,  0.44848,  0.00,  0.00, 6, 7, 0, 0
780, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
781, 170, -0.39833,  1.57379,  0.01952,  0.33618, -0.58203, -0.74072,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.21277,  0.74121,  0.21277,  0.74121,  0.21277,  0.70251,  0.29749,  0.00,  0.00, 7, 6, 0, 0
782, 166, -0.44462,  1.59798, -0.02686,  0.53027, -0.52539, -0.66553,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.26465,  0.74121,  0.26465,  0.74121,  0.26465,  0.57552,  0.42448,  0.00,  0.00, 6, 7, 0, 0
783, 173, -0.31872,  1.6738, -0.02277,  0.24426, -0.35278, -0.90332,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.21277,  0.21338,  0.21277,  0.21338,  0.21277,  0.73666,  0.26334,  0.00,  0.00, 7, 6, 0, 0
784, 169, -0.36853,  1.7182, -0.05605,  0.41504, -0.20728, -0.88574,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.26465,  0.21338,  0.26465,  0.21338,  0.26465,  0.5275,  0.4725,  0.00,  0.00, 6, 7, 0, 0
785, 164, -0.34656,  1.78768, -0.05119,  0.41895, -0.04367, -0.90723,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.26465,  0.00005,  0.26465,  0.00005,  0.26465,  0.57778,  0.42222,  0.00,  0.00, 6, 7, 0, 0
786, 169, -0.36853,  1.7182, -0.05605,  0.41504, -0.20728, -0.88574,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.26465,  0.21338,  0.26465,  0.21338,  0.26465,  0.5275,  0.4725,  0.00,  0.00, 6, 7, 0, 0
